行列号:指标名称||地区代码||年份||月份||单位||单月or累计
D124:景德镇高新技术产业开发区商品出口总额(境内货源地)[S]||xj1402||default||default||千美元||D
D125:商品出口总额(境内货源地)[S]||xj1403||default||default||千美元||D
D126:商品出口总额(境内货源地)[S]||xj1404||default||default||千美元||D
D127:九江经济技术开发区商品出口总额(境内货源地)[S]||xj1404||default||default||千美元||D
D128:商品出口总额(境内货源地)[S]||xj1405||default||default||千美元||D
D129:新余高新技术产业开发区商品出口总额(境内货源地)[S]||xj1405||default||default||千美元||D
D130:商品出口总额(境内货源地)[S]||xj1406||default||default||千美元||D
D131:赣州经济技术开发区商品出口总额(境内货源地)[S]||xj1406||default||default||千美元||D
D132:商品出口总额(境内货源地)[S]||xj1407||default||default||千美元||D
D133:井冈山经济技术开发区商品出口总额(境内货源地)[S]||xj140713||default||default||千美元||D
D134:商品出口总额(境内货源地)[S]||xj1410||default||default||千美元||D
D135:商品出口总额(境内货源地)[S]||xj15||default||default||千美元||D
D136:商品出口总额(境内货源地)[S]||xj1501||default||default||千美元||D
D137:济南市高技术产业开发区商品出口总额(境内货源地)[S]||xj1501||default||default||千美元||D
D138:商品出口总额(境内货源地)[S]||xj1502||default||default||千美元||D
D139:青岛经济技术开发区商品出口总额(境内货源地)[S]||xj1502||default||default||千美元||D
D140:商品出口总额(境内货源地)[S]||xj1506||default||default||千美元||D
D141:烟台经济技术开发区商品出口总额(境内货源地)[S]||xj1506||default||default||千美元||D
D142:商品出口总额(境内货源地)[S]||xj1507||default||default||千美元||D
D143:潍坊高技术产业开发区商品出口总额(境内货源地)[S]||xj1507||default||default||千美元||D
D144:商品出口总额(境内货源地)[S]||xj1510||default||default||千美元||D
D145:威海火炬高技术产业开发区商品出口总额(境内货源地)[S]||xj1510||default||default||千美元||D
D146:商品出口总额(境内货源地)[S]||xj16||default||default||千美元||D
D147:商品出口总额(境内货源地)[S]||xj1601||default||default||千美元||D
D148:郑州航空港经济综合实验区商品出口总额(境内货源地)[S]||xj1601||default||default||千美元||D
D149:郑州高新技术产业开发区商品出口总额(境内货源地)[S]||xj1601||default||default||千美元||D
D150:商品出口总额(境内货源地)[S]||xj1603||default||default||千美元||D
D151:洛阳高新技术产业开发区商品出口总额(境内货源地)[S]||xj1603||default||default||千美元||D
D152:商品出口总额(境内货源地)[S]||xj17||default||default||千美元||D
D153:商品出口总额(境内货源地)[S]||xj1701||default||default||千美元||D
D154:武汉经济技术开发区商品出口总额(境内货源地)[S]||xj1701||default||default||千美元||D
D155:武汉东湖新技术开发区商品出口总额(境内货源地)[S]||xj1701||default||default||千美元||D
D156:商品出口总额(境内货源地)[S]||xj1702||default||default||千美元||D
D157:黄石经济技术开发区商品出口总额(境内货源地)[S]||xj1702||default||default||千美元||D
D158:商品出口总额(境内货源地)[S]||xj1705||default||default||千美元||D
D159:襄阳经济技术开发区商品出口总额(境内货源地)[S]||xj1705||default||default||千美元||D
D160:襄阳高新技术产业开发区商品出口总额(境内货源地)[S]||xj1705||default||default||千美元||D
D161:商品出口总额(境内货源地)[S]||xj1709||default||default||千美元||D
D162:荆州经济技术开发区商品出口总额(境内货源地)[S]||xj1709||default||default||千美元||D
D163:商品出口总额(境内货源地)[S]||xj18||default||default||千美元||D
D164:商品出口总额(境内货源地)[S]||xj1801||default||default||千美元||D
D165:长沙高新技术产业开发区商品出口总额(境内货源地)[S]||xj1801||default||default||千美元||D
D166:商品出口总额(境内货源地)[S]||xj1802||default||default||千美元||D
D167:株洲高新技术产业开发区商品出口总额(境内货源地)[S]||xj1802||default||default||千美元||D
D168:商品出口总额(境内货源地)[S]||xj1806||default||default||千美元||D
D169:商品出口总额(境内货源地)[S]||xj19||default||default||千美元||D
D170:商品出口总额(境内货源地)[S]||xj1901||default||default||千美元||D
D171:广州经济技术开发区商品出口总额(境内货源地)[S]||xj1901||default||default||千美元||D
D172:广州高新技术产业开发区商品出口总额(境内货源地)[S]||xj1901||default||default||千美元||D
D173:广州南沙新区商品出口总额(境内货源地)[S]||xj1901||default||default||千美元||D
D174:商品出口总额(境内货源地)[S]||xj1903||default||default||千美元||D
D175:深圳科技工业园商品出口总额(境内货源地)[S]||xj1903||default||default||千美元||D
D176:商品出口总额(境内货源地)[S]||xj1904||default||default||千美元||D
D177:珠海横琴新区商品出口总额(境内货源地)[S]||xj1904||default||default||千美元||D
D178:商品出口总额(境内货源地)[S]||xj1905||default||default||千美元||D
D179:商品出口总额(境内货源地)[S]||xj1906||default||default||千美元||D
D180:商品出口总额(境内货源地)[S]||xj1908||default||default||千美元||D
D181:湛江经济技术开发区商品出口总额(境内货源地)[S]||xj1908||default||default||千美元||D
D182:商品出口总额(境内货源地)[S]||xj1911||default||default||千美元||D
D183:惠州高新技术产业开发区商品出口总额(境内货源地)[S]||xj1911||default||default||千美元||D
D184:商品出口总额(境内货源地)[S]||xj1921||default||default||千美元||D
D185:中山火炬高技术产业开发区商品出口总额(境内货源地)[S]||xj1921||default||default||千美元||D
D186:商品出口总额(境内货源地)[S]||xj20||default||default||千美元||D
D187:商品出口总额(境内货源地)[S]||xj2001||default||default||千美元||D
D188:南宁高新技术产业开发区商品出口总额(境内货源地)[S]||xj2001||default||default||千美元||D
D189:商品出口总额(境内货源地)[S]||xj2003||default||default||千美元||D
D190:桂林新技术产业开发区商品出口总额(境内货源地)[S]||xj2003||default||default||千美元||D
D191:商品出口总额(境内货源地)[S]||xj2005||default||default||千美元||D
D192:商品出口总额(境内货源地)[S]||xj200604||default||default||千美元||D
D193:商品出口总额(境内货源地)[S]||xj201407||default||default||千美元||D
D194:商品出口总额(境内货源地)[S]||xj21||default||default||千美元||D
D195:海南洋浦经济开发区商品出口总额(境内货源地)[S]||xj21||default||default||千美元||D
D196:商品出口总额(境内货源地)[S]||xj2101||default||default||千美元||D
D197:商品出口总额(境内货源地)[S]||xj22||default||default||千美元||D
D198:重庆高新技术产业开发区商品出口总额(境内货源地)[S]||xj22||default||default||千美元||D
D199:重庆两江新区商品出口总额(境内货源地)[S]||xj22||default||default||千美元||D
D200:万州经济技术开发区商品出口总额(境内货源地)[S]||xj2201||default||default||千美元||D
D201:商品出口总额(境内货源地)[S]||xj23||default||default||千美元||D
D202:商品出口总额(境内货源地)[S]||xj2301||default||default||千美元||D
D203:成都经济技术开发区商品出口总额(境内货源地)[S]||xj2301||default||default||千美元||D
D204:成都高新技术产业开发区商品出口总额(境内货源地)[S]||xj2301||default||default||千美元||D
D205:商品出口总额(境内货源地)[S]||xj2306||default||default||千美元||D
D206:绵阳经济技术开发区商品出口总额(境内货源地)[S]||xj2306||default||default||千美元||D
D207:绵阳高新技术产业开发区商品出口总额(境内货源地)[S]||xj2306||default||default||千美元||D
D208:商品出口总额(境内货源地)[S]||xj2307||default||default||千美元||D
D209:商品出口总额(境内货源地)[S]||xj2313||default||default||千美元||D
D210:宜宾临港经济技术开发区商品出口总额(境内货源地)[S]||xj2313||default||default||千美元||D
D211:商品出口总额(境内货源地)[S]||xj24||default||default||千美元||D
D212:商品出口总额(境内货源地)[S]||xj2401||default||default||千美元||D
D213:贵阳高新技术产业开发区商品出口总额(境内货源地)[S]||xj2401||default||default||千美元||D
D214:商品出口总额(境内货源地)[S]||xj25||default||default||千美元||D
D215:商品出口总额(境内货源地)[S]||xj2501||default||default||千美元||D
D216:昆明经济技术开发区商品出口总额(境内货源地)[S]||xj2501||default||default||千美元||D
D217:商品出口总额(境内货源地)[S]||xj2502||default||default||千美元||D
D218:曲靖经济技术开发区商品出口总额(境内货源地)[S]||xj2502||default||default||千美元||D
D219:商品出口总额(境内货源地)[S]||xj2510||default||default||千美元||D
D220:商品出口总额(境内货源地)[S]||xj251013||default||default||千美元||D
D221:商品出口总额(境内货源地)[S]||xj251401||default||default||千美元||D
D222:商品出口总额(境内货源地)[S]||xj26||default||default||千美元||D
D223:商品出口总额(境内货源地)[S]||xj2601||default||default||千美元||D
D224:商品出口总额(境内货源地)[S]||xj27||default||default||千美元||D
D225:陕西航天经济技术开发区商品出口总额(境内货源地)[S]||xj27||default||default||千美元||D
D226:商品出口总额(境内货源地)[S]||xj2701||default||default||千美元||D
D227:西安新技术产业开发区商品出口总额(境内货源地)[S]||xj2701||default||default||千美元||D
D228:商品出口总额(境内货源地)[S]||xj2703||default||default||千美元||D
D229:商品出口总额(境内货源地)[S]||xj2707||default||default||千美元||D
D230:商品出口总额(境内货源地)[S]||xj28||default||default||千美元||D
D231:商品出口总额(境内货源地)[S]||xj2801||default||default||千美元||D
D232:兰州新技术产业开发区商品出口总额(境内货源地)[S]||xj2801||default||default||千美元||D
D233:商品出口总额(境内货源地)[S]||xj29||default||default||千美元||D
D234:商品出口总额(境内货源地)[S]||xj2901||default||default||千美元||D
D235:西宁经济技术开发区商品出口总额(境内货源地)[S]||xj2901||default||default||千美元||D
D236:商品出口总额(境内货源地)[S]||xj30||default||default||千美元||D
D237:商品出口总额(境内货源地)[S]||xj3001||default||default||千美元||D
D238:银川经济技术开发区商品出口总额(境内货源地)[S]||xj3001||default||default||千美元||D
D239:商品出口总额(境内货源地)[S]||xj31||default||default||千美元||D
D240:商品出口总额(境内货源地)[S]||xj3101||default||default||千美元||D
D241:乌鲁木齐经济技术开发区商品出口总额(境内货源地)[S]||xj3101||default||default||千美元||D
D242:乌鲁木齐高新技术产业开发区商品出口总额(境内货源地)[S]||xj3101||default||default||千美元||D
D243:商品出口总额(境内货源地)[S]||xj310601||default||default||千美元||D
D244:商品出口总额(境内货源地)[S]||xj311201||default||default||千美元||D
D245:商品出口总额(境内货源地)[S]||xj311501||default||default||千美元||D
D246:石河子经济技术开发区商品出口总额(境内货源地)[S]||xj311501||default||default||千美元||D
E5:商品出口总额(境内货源地)同比增长[S]||xj01||default||default||%||D
E6:中关村国家自主创新示范区商品出口总额(境内货源地)同比增长[S]||xj01||default||default||%||D
E7:北京经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj01||default||default||%||D
E8:商品出口总额(境内货源地)同比增长[S]||xj02||default||default||%||D
E9:天津经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj02||default||default||%||D
E10:商品出口总额(境内货源地)同比增长[S]||xj0219||default||default||%||D
E11:商品出口总额(境内货源地)同比增长[S]||xj03||default||default||%||D
E12:商品出口总额(境内货源地)同比增长[S]||xj0301||default||default||%||D
E13:石家庄高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj0301||default||default||%||D
E14:商品出口总额(境内货源地)同比增长[S]||xj0303||default||default||%||D
E15:秦皇岛经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj0303||default||default||%||D
E16:商品出口总额(境内货源地)同比增长[S]||xj0306||default||default||%||D
E17:保定高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj0306||default||default||%||D
E18:商品出口总额(境内货源地)同比增长[S]||xj04||default||default||%||D
E19:商品出口总额(境内货源地)同比增长[S]||xj0401||default||default||%||D
E20:太原经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj0401||default||default||%||D
E21:太原高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj0401||default||default||%||D
E22:商品出口总额(境内货源地)同比增长[S]||xj0402||default||default||%||D
E23:大同经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj0402||default||default||%||D
E24:商品出口总额(境内货源地)同比增长[S]||xj0407||default||default||%||D
E25:商品出口总额(境内货源地)同比增长[S]||xj05||default||default||%||D
E26:商品出口总额(境内货源地)同比增长[S]||xj0501||default||default||%||D
E27:商品出口总额(境内货源地)同比增长[S]||xj0502||default||default||%||D
E28:包头高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj0502||default||default||%||D
E29:商品出口总额(境内货源地)同比增长[S]||xj050709||default||default||%||D
E30:商品出口总额(境内货源地)同比增长[S]||xj051101||default||default||%||D
E31:商品出口总额(境内货源地)同比增长[S]||xj06||default||default||%||D
E32:商品出口总额(境内货源地)同比增长[S]||xj0601||default||default||%||D
E33:沈阳经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj0601||default||default||%||D
E34:沈阳高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj0601||default||default||%||D
E35:商品出口总额(境内货源地)同比增长[S]||xj0602||default||default||%||D
E36:大连经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj0602||default||default||%||D
E37:大连市高新技术产业园区商品出口总额(境内货源地)同比增长[S]||xj0602||default||default||%||D
E38:商品出口总额(境内货源地)同比增长[S]||xj0603||default||default||%||D
E39:鞍山高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj0603||default||default||%||D
E40:商品出口总额(境内货源地)同比增长[S]||xj0606||default||default||%||D
E41:商品出口总额(境内货源地)同比增长[S]||xj07||default||default||%||D
E42:吉林高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj07||default||default||%||D
E43:商品出口总额(境内货源地)同比增长[S]||xj0701||default||default||%||D
E44:长春经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj0701||default||default||%||D
E45:长春高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj0701||default||default||%||D
E46:商品出口总额(境内货源地)同比增长[S]||xj0702||default||default||%||D
E47:商品出口总额(境内货源地)同比增长[S]||xj070904||default||default||%||D
E48:商品出口总额(境内货源地)同比增长[S]||xj08||default||default||%||D
E49:商品出口总额(境内货源地)同比增长[S]||xj0801||default||default||%||D
E50:哈尔滨经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj0801||default||default||%||D
E51:哈尔滨高技术开发区商品出口总额(境内货源地)同比增长[S]||xj0801||default||default||%||D
E52:商品出口总额(境内货源地)同比增长[S]||xj0806||default||default||%||D
E53:大庆高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj0806||default||default||%||D
E54:商品出口总额(境内货源地)同比增长[S]||xj081007||default||default||%||D
E55:商品出口总额(境内货源地)同比增长[S]||xj0811||default||default||%||D
E56:商品出口总额(境内货源地)同比增长[S]||xj09||default||default||%||D
E57:上海漕河泾浦江高科技园区商品出口总额(境内货源地)同比增长[S]||xj09||default||default||%||D
E58:上海经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj09||default||default||%||D
E59:上海闵行经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj09||default||default||%||D
E60:商品出口总额(境内货源地)同比增长[S]||xj0913||default||default||%||D
E61:商品出口总额(境内货源地)同比增长[S]||xj10||default||default||%||D
E62:商品出口总额(境内货源地)同比增长[S]||xj1001||default||default||%||D
E63:南京高新技术外向型开发区商品出口总额(境内货源地)同比增长[S]||xj1001||default||default||%||D
E64:商品出口总额(境内货源地)同比增长[S]||xj1002||default||default||%||D
E65:无锡高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1002||default||default||%||D
E66:商品出口总额(境内货源地)同比增长[S]||xj1004||default||default||%||D
E67:常州高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1004||default||default||%||D
E68:商品出口总额(境内货源地)同比增长[S]||xj1005||default||default||%||D
E69:苏州工业园商品出口总额(境内货源地)同比增长[S]||xj1005||default||default||%||D
E70:苏州高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1005||default||default||%||D
E71:商品出口总额(境内货源地)同比增长[S]||xj1006||default||default||%||D
E72:南通经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1006||default||default||%||D
E73:商品出口总额(境内货源地)同比增长[S]||xj1007||default||default||%||D
E74:连云港经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1007||default||default||%||D
E75:商品出口总额(境内货源地)同比增长[S]||xj11||default||default||%||D
E76:商品出口总额(境内货源地)同比增长[S]||xj1101||default||default||%||D
E77:杭州经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1101||default||default||%||D
E78:杭州高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1101||default||default||%||D
E79:商品出口总额(境内货源地)同比增长[S]||xj1102||default||default||%||D
E80:宁波经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1102||default||default||%||D
E81:宁波高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1102||default||default||%||D
E82:商品出口总额(境内货源地)同比增长[S]||xj1103||default||default||%||D
E83:温州经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1103||default||default||%||D
E84:商品出口总额(境内货源地)同比增长[S]||xj1107||default||default||%||D
E85:金华经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1107||default||default||%||D
E86:商品出口总额(境内货源地)同比增长[S]||xj12||default||default||%||D
E87:商品出口总额(境内货源地)同比增长[S]||xj1201||default||default||%||D
E88:合肥经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1201||default||default||%||D
E89:合肥高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1201||default||default||%||D
E90:商品出口总额(境内货源地)同比增长[S]||xj1202||default||default||%||D
E91:芜湖经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1202||default||default||%||D
E92:芜湖高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1202||default||default||%||D
E93:商品出口总额(境内货源地)同比增长[S]||xj1203||default||default||%||D
E94:蚌埠高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1203||default||default||%||D
E95:商品出口总额(境内货源地)同比增长[S]||xj1204||default||default||%||D
E96:商品出口总额(境内货源地)同比增长[S]||xj1205||default||default||%||D
E97:马鞍山经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1205||default||default||%||D
E98:马鞍山慈湖高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1205||default||default||%||D
E99:商品出口总额(境内货源地)同比增长[S]||xj1207||default||default||%||D
E100:铜陵经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1207||default||default||%||D
E101:商品出口总额(境内货源地)同比增长[S]||xj1208||default||default||%||D
E102:安庆经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1208||default||default||%||D
E103:商品出口总额(境内货源地)同比增长[S]||xj1210||default||default||%||D
E104:滁州经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1210||default||default||%||D
E105:商品出口总额(境内货源地)同比增长[S]||xj1214||default||default||%||D
E106:六安经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1214||default||default||%||D
E107:商品出口总额(境内货源地)同比增长[S]||xj1216||default||default||%||D
E108:池州经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1216||default||default||%||D
E109:商品出口总额(境内货源地)同比增长[S]||xj1217||default||default||%||D
E110:宁国经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj121707||default||default||%||D
E111:商品出口总额(境内货源地)同比增长[S]||xj13||default||default||%||D
E112:商品出口总额(境内货源地)同比增长[S]||xj1301||default||default||%||D
E113:福州经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1301||default||default||%||D
E114:福州高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1301||default||default||%||D
E115:商品出口总额(境内货源地)同比增长[S]||xj130111||default||default||%||D
E116:平潭综合实验区商品出口总额(境内货源地)同比增长[S]||xj130111||default||default||%||D
E117:商品出口总额(境内货源地)同比增长[S]||xj1302||default||default||%||D
E118:厦门火炬高技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1302||default||default||%||D
E119:商品出口总额(境内货源地)同比增长[S]||xj14||default||default||%||D
E120:商品出口总额(境内货源地)同比增长[S]||xj1401||default||default||%||D
E121:南昌经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1401||default||default||%||D
E122:南昌高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1401||default||default||%||D
E123:商品出口总额(境内货源地)同比增长[S]||xj1402||default||default||%||D
E124:景德镇高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1402||default||default||%||D
E125:商品出口总额(境内货源地)同比增长[S]||xj1403||default||default||%||D
E126:商品出口总额(境内货源地)同比增长[S]||xj1404||default||default||%||D
E127:九江经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1404||default||default||%||D
E128:商品出口总额(境内货源地)同比增长[S]||xj1405||default||default||%||D
E129:新余高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1405||default||default||%||D
E130:商品出口总额(境内货源地)同比增长[S]||xj1406||default||default||%||D
E131:赣州经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1406||default||default||%||D
E132:商品出口总额(境内货源地)同比增长[S]||xj1407||default||default||%||D
E133:井冈山经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj140713||default||default||%||D
E134:商品出口总额(境内货源地)同比增长[S]||xj1410||default||default||%||D
E135:商品出口总额(境内货源地)同比增长[S]||xj15||default||default||%||D
E136:商品出口总额(境内货源地)同比增长[S]||xj1501||default||default||%||D
E137:济南市高技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1501||default||default||%||D
E138:商品出口总额(境内货源地)同比增长[S]||xj1502||default||default||%||D
E139:青岛经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1502||default||default||%||D
E140:商品出口总额(境内货源地)同比增长[S]||xj1506||default||default||%||D
E141:烟台经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1506||default||default||%||D
E142:商品出口总额(境内货源地)同比增长[S]||xj1507||default||default||%||D
E143:潍坊高技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1507||default||default||%||D
E144:商品出口总额(境内货源地)同比增长[S]||xj1510||default||default||%||D
E145:威海火炬高技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1510||default||default||%||D
E146:商品出口总额(境内货源地)同比增长[S]||xj16||default||default||%||D
E147:商品出口总额(境内货源地)同比增长[S]||xj1601||default||default||%||D
E148:郑州航空港经济综合实验区商品出口总额(境内货源地)同比增长[S]||xj1601||default||default||%||D
E149:郑州高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1601||default||default||%||D
E150:商品出口总额(境内货源地)同比增长[S]||xj1603||default||default||%||D
E151:洛阳高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1603||default||default||%||D
E152:商品出口总额(境内货源地)同比增长[S]||xj17||default||default||%||D
E153:商品出口总额(境内货源地)同比增长[S]||xj1701||default||default||%||D
E154:武汉经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1701||default||default||%||D
E155:武汉东湖新技术开发区商品出口总额(境内货源地)同比增长[S]||xj1701||default||default||%||D
E156:商品出口总额(境内货源地)同比增长[S]||xj1702||default||default||%||D
E157:黄石经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1702||default||default||%||D
E158:商品出口总额(境内货源地)同比增长[S]||xj1705||default||default||%||D
E159:襄阳经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1705||default||default||%||D
E160:襄阳高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1705||default||default||%||D
E161:商品出口总额(境内货源地)同比增长[S]||xj1709||default||default||%||D
E162:荆州经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1709||default||default||%||D
E163:商品出口总额(境内货源地)同比增长[S]||xj18||default||default||%||D
E164:商品出口总额(境内货源地)同比增长[S]||xj1801||default||default||%||D
E165:长沙高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1801||default||default||%||D
E166:商品出口总额(境内货源地)同比增长[S]||xj1802||default||default||%||D
E167:株洲高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1802||default||default||%||D
E168:商品出口总额(境内货源地)同比增长[S]||xj1806||default||default||%||D
E169:商品出口总额(境内货源地)同比增长[S]||xj19||default||default||%||D
E170:商品出口总额(境内货源地)同比增长[S]||xj1901||default||default||%||D
E171:广州经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1901||default||default||%||D
E172:广州高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1901||default||default||%||D
E173:广州南沙新区商品出口总额(境内货源地)同比增长[S]||xj1901||default||default||%||D
E174:商品出口总额(境内货源地)同比增长[S]||xj1903||default||default||%||D
E175:深圳科技工业园商品出口总额(境内货源地)同比增长[S]||xj1903||default||default||%||D
E176:商品出口总额(境内货源地)同比增长[S]||xj1904||default||default||%||D
E177:珠海横琴新区商品出口总额(境内货源地)同比增长[S]||xj1904||default||default||%||D
E178:商品出口总额(境内货源地)同比增长[S]||xj1905||default||default||%||D
E179:商品出口总额(境内货源地)同比增长[S]||xj1906||default||default||%||D
E180:商品出口总额(境内货源地)同比增长[S]||xj1908||default||default||%||D
E181:湛江经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj1908||default||default||%||D
E182:商品出口总额(境内货源地)同比增长[S]||xj1911||default||default||%||D
E183:惠州高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1911||default||default||%||D
E184:商品出口总额(境内货源地)同比增长[S]||xj1921||default||default||%||D
E185:中山火炬高技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj1921||default||default||%||D
E186:商品出口总额(境内货源地)同比增长[S]||xj20||default||default||%||D
E187:商品出口总额(境内货源地)同比增长[S]||xj2001||default||default||%||D
E188:南宁高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj2001||default||default||%||D
E189:商品出口总额(境内货源地)同比增长[S]||xj2003||default||default||%||D
E190:桂林新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj2003||default||default||%||D
E191:商品出口总额(境内货源地)同比增长[S]||xj2005||default||default||%||D
E192:商品出口总额(境内货源地)同比增长[S]||xj200604||default||default||%||D
E193:商品出口总额(境内货源地)同比增长[S]||xj201407||default||default||%||D
E194:商品出口总额(境内货源地)同比增长[S]||xj21||default||default||%||D
E195:海南洋浦经济开发区商品出口总额(境内货源地)同比增长[S]||xj21||default||default||%||D
E196:商品出口总额(境内货源地)同比增长[S]||xj2101||default||default||%||D
E197:商品出口总额(境内货源地)同比增长[S]||xj22||default||default||%||D
E198:重庆高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj22||default||default||%||D
E199:重庆两江新区商品出口总额(境内货源地)同比增长[S]||xj22||default||default||%||D
E200:万州经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj2201||default||default||%||D
E201:商品出口总额(境内货源地)同比增长[S]||xj23||default||default||%||D
E202:商品出口总额(境内货源地)同比增长[S]||xj2301||default||default||%||D
E203:成都经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj2301||default||default||%||D
E204:成都高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj2301||default||default||%||D
E205:商品出口总额(境内货源地)同比增长[S]||xj2306||default||default||%||D
E206:绵阳经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj2306||default||default||%||D
E207:绵阳高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj2306||default||default||%||D
E208:商品出口总额(境内货源地)同比增长[S]||xj2307||default||default||%||D
E209:商品出口总额(境内货源地)同比增长[S]||xj2313||default||default||%||D
E210:宜宾临港经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj2313||default||default||%||D
E211:商品出口总额(境内货源地)同比增长[S]||xj24||default||default||%||D
E212:商品出口总额(境内货源地)同比增长[S]||xj2401||default||default||%||D
E213:贵阳高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj2401||default||default||%||D
E214:商品出口总额(境内货源地)同比增长[S]||xj25||default||default||%||D
E215:商品出口总额(境内货源地)同比增长[S]||xj2501||default||default||%||D
E216:昆明经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj2501||default||default||%||D
E217:商品出口总额(境内货源地)同比增长[S]||xj2502||default||default||%||D
E218:曲靖经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj2502||default||default||%||D
E219:商品出口总额(境内货源地)同比增长[S]||xj2510||default||default||%||D
E220:商品出口总额(境内货源地)同比增长[S]||xj251013||default||default||%||D
E221:商品出口总额(境内货源地)同比增长[S]||xj251401||default||default||%||D
E222:商品出口总额(境内货源地)同比增长[S]||xj26||default||default||%||D
